user_id,food_id,rating,timestamp
557,1,1.0,1788944148.584059
962,243,1.0,1788944148.585764
767,455,1.0,1788944148.586348
108,340,1.0,1788944141.848984
190,184,1.0,1788944140.945919
198,174,1.0,1788944140.946769
375,270,1.0,1788944140.954754
27,191,1.0,1788944149.166103
808,196,1.0,1788944166.171019
330,203,1.0,1788944166.171634
737,280,1.0,1788944156.317545
906,393,1.0,1788944156.322008
637,272,1.0,1788944141.80531
550,363,1.0,1788944141.814859
893,72,1.0,1788944141.815888
722,482,1.0,1788944141.816899
735,12,1.0,1788944141.820321
561,441,1.0,1788944140.956352
967,450,1.0,1788944140.967099
900,49,1.0,1788944166.973946
270,460,1.0,1788944166.98928
717,323,1.0,1788944166.992732
348,11,1.0,1788944166.993837
458,352,1.0,1788944149.148654
509,423,1.0,1788944160.427607
930,208,1.0,1788944166.184487
565,260,1.0,1788944157.0688
930,467,1.0,1788944160.910689
901,400,1.0,1788944160.911825
827,233,1.0,1788944160.915365
7,310,1.0,1788944160.91909
565,414,1.0,1788944148.595337
674,282,1.0,1788944140.975436
574,71,1.0,1788944140.955747
784,193,1.0,1788944160.434774
733,472,1.0,1788944149.154616
134,180,1.0,1788944149.162491
901,293,1.0,1788944149.163873
758,413,1.0,1788944149.123229
595,285,1.0,1788944166.961102
812,55,1.0,1788944140.982637
336,283,1.0,1788944140.985164
219,299,1.0,1788944166.94473
77,294,1.0,1788944156.228524
804,108,1.0,1788944154.769243
216,170,1.0,1788944160.441762
904,427,1.0,1788944149.136614
628,14,1.0,1788944149.137676
404,428,1.0,1788944153.485868
151,417,1.0,1788944153.486834
299,273,1.0,1788944153.494308
159,452,1.0,1788944157.150294
487,488,1.0,1788944153.488276
27,282,1.0,1788944154.774781
882,55,1.0,1788944154.776131
841,374,1.0,1788944154.778098
459,30,1.0,1788944166.946398
229,88,1.0,1788944141.795666
598,335,1.0,1788944141.796144
267,275,1.0,1788944141.802851
786,294,1.0,1788944154.646788
330,324,1.0,1788944154.647862
487,434,1.0,1788944154.651818
110,442,1.0,1788944156.305437
499,389,1.0,1788944166.937104
870,198,1.0,1788944149.12111
891,1,1.0,1788944140.99509
550,243,1.0,1788944141.792158
210,329,1.0,1788944166.195286
183,467,1.0,1788944166.197683
933,139,1.0,1788944166.199446
558,100,1.0,1788944160.901422
812,50,1.0,1788944160.901931
765,480,1.0,1788944148.604682
472,345,1.0,1788944148.611653
48,157,1.0,1788944160.887071
473,486,1.0,1788944141.000676
189,308,1.0,1788944166.921315
872,315,1.0,1788944166.923185
610,445,1.0,1788944166.928035
194,162,1.0,1788944141.010798
7,245,1.0,1788944141.78397
482,124,1.0,1788944141.785679
968,397,1.0,1788944141.786209
436,108,1.0,1788944154.632711
464,416,1.0,1788944160.896507
254,415,1.0,1788944160.899773
433,470,1.0,1788944160.877997
426,382,1.0,1788944160.878599
419,205,1.0,1788944160.880743
151,94,1.0,1788944166.220307
186,453,1.0,1788944166.904384
241,497,1.0,1788944166.904965
524,149,1.0,1788944166.913785
858,143,1.0,1788944149.130846
611,483,1.0,1788944149.135592
971,71,1.0,1788944141.774627
143,471,1.0,1788944141.779181
246,338,1.0,1788944141.782946
36,260,1.0,1788944141.783456
39,365,1.0,1788944166.204925
708,131,1.0,1788944148.632556
7,203,1.0,1788944148.633004
496,93,1.0,1788944166.23275
190,255,1.0,1788944141.764684
735,164,1.0,1788944141.765717
714,212,1.0,1788944157.155203
2,136,1.0,1788944149.117115
966,341,1.0,1788944160.449496
630,481,1.0,1788944160.452363
905,308,1.0,1788944160.453004
922,362,1.0,1788944166.212787
688,248,1.0,1788944141.045439
318,300,1.0,1788944141.045946
591,233,1.0,1788944153.499434
882,275,1.0,1788944166.895168
789,215,1.0,1788944166.897614
632,198,1.0,1788944166.899224
194,89,1.0,1788944141.035188
342,159,1.0,1788944141.038563
882,81,1.0,1788944141.039034
826,137,1.0,1788944166.878046
224,139,1.0,1788944166.878973
227,2,1.0,1788944160.478626
982,421,1.0,1788944141.015413
92,75,1.0,1788944141.018054
119,204,1.0,1788944141.030356
18,315,1.0,1788944141.772166
574,178,1.0,1788944149.100763
232,486,1.0,1788944149.104274
696,280,1.0,1788944160.466596
773,345,1.0,1788944160.467557
462,257,1.0,1788944166.882497
860,319,1.0,1788944141.766273
614,214,1.0,1788944141.768298
269,76,1.0,1788944166.218009
434,243,1.0,1788944166.23935
66,182,1.0,1788944166.241868
419,465,1.0,1788944166.242784
626,114,1.0,1788944141.745641
246,469,1.0,1788944141.755528
762,365,1.0,1788944166.853352
766,208,1.0,1788944141.047305
449,330,1.0,1788944141.049957
786,242,1.0,1788944141.062699
734,467,1.0,1788944141.758127
918,210,1.0,1788944166.224353
157,426,1.0,1788944160.882407
792,194,1.0,1788944141.738138
897,454,1.0,1788944148.637062
365,250,1.0,1788944148.641761
837,17,1.0,1788944166.868602
72,256,1.0,1788944166.870716
978,155,1.0,1788944160.484364
181,31,1.0,1788944160.484881
928,300,1.0,1788944160.48593
889,228,1.0,1788944149.093003
347,71,1.0,1788944149.093568
198,495,1.0,1788944149.095666
125,370,1.0,1788944149.098448
280,199,1.0,1788944160.472434
574,426,1.0,1788944141.067538
49,149,1.0,1788944153.566464
932,364,1.0,1788944141.738584
146,462,1.0,1788944141.739117
957,103,1.0,1788944157.079717
786,108,1.0,1788944160.869812
149,139,1.0,1788944160.871228
928,9,1.0,1788944154.669335
806,226,1.0,1788944141.069098
417,104,1.0,1788944141.07219
808,397,1.0,1788944166.852808
318,199,1.0,1788944149.076083
812,359,1.0,1788944160.501008
900,209,1.0,1788944149.083465
752,363,1.0,1788944149.085422
381,422,1.0,1788944154.670334
502,411,1.0,1788944154.670822
859,62,1.0,1788944141.730205
932,229,1.0,1788944166.247488
495,247,1.0,1788944166.248053
565,459,1.0,1788944166.248555
74,108,1.0,1788944166.25067
766,488,1.0,1788944141.723157
626,421,1.0,1788944156.310704
630,3,1.0,1788944166.859909
998,489,1.0,1788944141.075801
873,193,1.0,1788944141.077093
495,286,1.0,1788944156.312052
577,496,1.0,1788944156.315099
992,208,1.0,1788944154.663734
883,377,1.0,1788944154.66514
219,321,1.0,1788944153.570004
514,499,1.0,1788944153.575135
431,321,1.0,1788944166.257148
767,253,1.0,1788944166.258394
585,57,1.0,1788944148.653151
663,383,1.0,1788944148.65364
318,275,1.0,1788944148.6541
292,90,1.0,1788944154.754298
720,90,1.0,1788944149.066746
702,90,1.0,1788944160.502577
237,467,1.0,1788944149.071522
152,85,1.0,1788944149.072043
776,472,1.0,1788944154.765789
426,467,1.0,1788944156.21923
16,157,1.0,1788944141.085572
676,112,1.0,1788944141.09912
670,227,1.0,1788944141.099687
207,2,1.0,1788944153.512004
650,339,1.0,1788944141.081824
692,282,1.0,1788944166.836553
458,173,1.0,1788944166.837141
590,239,1.0,1788944166.838397
626,107,1.0,1788944166.841364
251,160,1.0,1788944166.842747
253,100,1.0,1788944141.083927
62,139,1.0,1788944141.084519
595,173,1.0,1788944148.673353
399,461,1.0,1788944141.118715
986,219,1.0,1788944166.814208
623,1,1.0,1788944166.815871
618,76,1.0,1788944166.816648
284,312,1.0,1788944160.516703
993,334,1.0,1788944160.518261
76,143,1.0,1788944160.518894
749,108,1.0,1788944149.06206
305,11,1.0,1788944141.105029
325,436,1.0,1788944141.108046
183,409,1.0,1788944166.821952
141,26,1.0,1788944166.827084
213,447,1.0,1788944166.828177
31,18,1.0,1788944160.50409
766,368,1.0,1788944160.511744
728,443,1.0,1788944141.116756
734,357,1.0,1788944141.117293
476,454,1.0,1788944141.704104
152,463,1.0,1788944141.706091
979,445,1.0,1788944166.255938
793,272,1.0,1788944160.830243
585,366,1.0,1788944148.687162
26,11,1.0,1788944141.685142
143,26,1.0,1788944166.280185
659,273,1.0,1788944141.701671
886,83,1.0,1788944141.716071
370,58,1.0,1788944148.666028
953,14,1.0,1788944160.847851
40,140,1.0,1788944160.851427
517,100,1.0,1788944148.672564
426,157,1.0,1788944149.036053
470,185,1.0,1788944166.819585
709,297,1.0,1788944166.820128
125,264,1.0,1788944141.133357
47,232,1.0,1788944166.798917
953,210,1.0,1788944149.04778
428,330,1.0,1788944149.052459
392,173,1.0,1788944149.054512
384,150,1.0,1788944160.514554
849,154,1.0,1788944160.515098
996,375,1.0,1788944157.13926
622,25,1.0,1788944166.829088
50,282,1.0,1788944166.830941
2,238,1.0,1788944166.832062
670,96,1.0,1788944166.834221
659,157,1.0,1788944141.116149
234,288,1.0,1788944157.140389
186,474,1.0,1788944153.505715
738,481,1.0,1788944166.800285
816,300,1.0,1788944166.804273
614,336,1.0,1788944160.831606
745,183,1.0,1788944148.67701
180,100,1.0,1788944148.680003
470,31,1.0,1788944166.306211
692,2,1.0,1788944166.308657
702,269,1.0,1788944141.676773
119,266,1.0,1788944166.296129
902,396,1.0,1788944166.781698
854,210,1.0,1788944166.783263
825,496,1.0,1788944166.788179
218,89,1.0,1788944149.045686
514,175,1.0,1788944160.524359
183,221,1.0,1788944166.29712
728,94,1.0,1788944160.815361
773,410,1.0,1788944160.816445
921,226,1.0,1788944160.820305
888,417,1.0,1788944160.822053
947,474,1.0,1788944160.824657
536,425,1.0,1788944160.825895
147,63,1.0,1788944154.68763
697,252,1.0,1788944148.692526
184,230,1.0,1788944148.703626
212,196,1.0,1788944160.798329
234,340,1.0,1788944141.168484
584,319,1.0,1788944141.169188
500,319,1.0,1788944166.766918
4,221,1.0,1788944154.747871
16,232,1.0,1788944160.53505
702,319,1.0,1788944160.536145
349,409,1.0,1788944160.544273
886,297,1.0,1788944149.027326
696,228,1.0,1788944160.799408
622,226,1.0,1788944154.688166
288,325,1.0,1788944166.298605
837,443,1.0,1788944166.311899
150,175,1.0,1788944148.706439
152,39,1.0,1788944148.713087
594,291,1.0,1788944149.031052
104,148,1.0,1788944149.03164
29,300,1.0,1788944149.032586
478,197,1.0,1788944166.776347
377,124,1.0,1788944149.04282
235,23,1.0,1788944141.195327
154,321,1.0,1788944166.757188
339,209,1.0,1788944141.174386
851,330,1.0,1788944141.181549
275,470,1.0,1788944141.186887
158,254,1.0,1788944141.188721
202,240,1.0,1788944141.189247
271,25,1.0,1788944156.297724
963,219,1.0,1788944156.301509
582,448,1.0,1788944154.68402
47,78,1.0,1788944141.640078
290,414,1.0,1788944166.320585
465,267,1.0,1788944166.327853
841,267,1.0,1788944154.739006
27,482,1.0,1788944154.740045
960,25,1.0,1788944149.020283
922,138,1.0,1788944160.534457
37,96,1.0,1788944154.751212
764,14,1.0,1788944166.328937
813,206,1.0,1788944166.330794
181,27,1.0,1788944141.650645
719,360,1.0,1788944141.652638
67,70,1.0,1788944141.65505
689,144,1.0,1788944148.719698
35,273,1.0,1788944148.720662
889,489,1.0,1788944148.721208
766,280,1.0,1788944148.722522
645,423,1.0,1788944153.550322
825,179,1.0,1788944153.553772
544,160,1.0,1788944156.230447
685,93,1.0,1788944156.231029
316,34,1.0,1788944166.3344
134,286,1.0,1788944166.336425
40,69,1.0,1788944166.340656
573,309,1.0,1788944148.727926
975,439,1.0,1788944148.728909
26,114,1.0,1788944148.730504
438,102,1.0,1788944148.731005
85,319,1.0,1788944141.62152
491,22,1.0,1788944166.347856
246,163,1.0,1788944141.208076
771,354,1.0,1788944141.213797
412,159,1.0,1788944160.561008
151,347,1.0,1788944160.56375
565,228,1.0,1788944160.552591
525,423,1.0,1788944149.016385
798,259,1.0,1788944166.737847
600,104,1.0,1788944166.747417
921,25,1.0,1788944166.749091
485,497,1.0,1788944141.220977
245,134,1.0,1788944141.221496
49,86,1.0,1788944160.570539
798,390,1.0,1788944166.760686
307,290,1.0,1788944166.765154
218,255,1.0,1788944141.197635
731,393,1.0,1788944141.199316
332,421,1.0,1788944141.199894
327,171,1.0,1788944141.200459
973,431,1.0,1788944166.333892
35,398,1.0,1788944141.249119
992,54,1.0,1788944160.57105
164,46,1.0,1788944160.574222
395,363,1.0,1788944148.998769
958,361,1.0,1788944149.001365
459,433,1.0,1788944166.353004
504,370,1.0,1788944141.623885
773,171,1.0,1788944141.607804
429,128,1.0,1788944166.354039
917,230,1.0,1788944166.365625
619,38,1.0,1788944141.22243
53,108,1.0,1788944141.225663
430,16,1.0,1788944141.227792
979,197,1.0,1788944141.234657
896,225,1.0,1788944166.72782
805,31,1.0,1788944160.584034
147,183,1.0,1788944148.983668
67,324,1.0,1788944148.986706
102,27,1.0,1788944148.990294
31,225,1.0,1788944148.991859
136,436,1.0,1788944141.615984
484,324,1.0,1788944141.616997
880,252,1.0,1788944141.6182
876,402,1.0,1788944148.733996
226,462,1.0,1788944148.73456
383,492,1.0,1788944160.76942
560,217,1.0,1788944160.779228
146,4,1.0,1788944166.732601
738,239,1.0,1788944141.239256
64,419,1.0,1788944141.248581
619,289,1.0,1788944148.97066
537,101,1.0,1788944160.587532
186,285,1.0,1788944157.122203
92,2,1.0,1788944166.724561
813,370,1.0,1788944141.2555
470,459,1.0,1788944148.74207
521,17,1.0,1788944154.6994
267,454,1.0,1788944154.700976
210,479,1.0,1788944148.743853
799,171,1.0,1788944160.746686
773,393,1.0,1788944160.763003
610,115,1.0,1788944160.764752
431,80,1.0,1788944166.700223
444,359,1.0,1788944153.518597
567,243,1.0,1788944160.589006
626,425,1.0,1788944160.589526
512,210,1.0,1788944141.266487
39,47,1.0,1788944141.267523
720,158,1.0,1788944141.598653
92,50,1.0,1788944141.599224
592,232,1.0,1788944156.295141
985,393,1.0,1788944154.695439
960,78,1.0,1788944141.578716
329,180,1.0,1788944141.581326
720,2,1.0,1788944166.376768
360,275,1.0,1788944166.377381
544,215,1.0,1788944166.378234
628,203,1.0,1788944166.38154
215,76,1.0,1788944166.382141
375,264,1.0,1788944166.385194
392,405,1.0,1788944166.686486
127,430,1.0,1788944166.688263
977,177,1.0,1788944148.767294
489,159,1.0,1788944148.768607
574,131,1.0,1788944160.734121
43,357,1.0,1788944166.685387
259,199,1.0,1788944141.286322
544,429,1.0,1788944157.125246
810,365,1.0,1788944166.691753
570,230,1.0,1788944141.272404
522,174,1.0,1788944141.274262
444,354,1.0,1788944141.279185
97,469,1.0,1788944141.280513
654,274,1.0,1788944148.953467
30,367,1.0,1788944148.975229
690,148,1.0,1788944148.976758
472,113,1.0,1788944166.709572
191,225,1.0,1788944160.737992
544,428,1.0,1788944148.772201
647,39,1.0,1788944148.773509
473,467,1.0,1788944156.246902
5,131,1.0,1788944160.600753
846,161,1.0,1788944160.603661
682,21,1.0,1788944148.965639
175,425,1.0,1788944166.683983
517,330,1.0,1788944166.385678
317,11,1.0,1788944141.583145
982,311,1.0,1788944141.585294
960,315,1.0,1788944141.589919
460,341,1.0,1788944141.594857
409,36,1.0,1788944148.755195
541,65,1.0,1788944148.76252
243,328,1.0,1788944148.765316
396,319,1.0,1788944166.668826
517,421,1.0,1788944141.289114
328,272,1.0,1788944141.298888
604,112,1.0,1788944141.301828
634,214,1.0,1788944166.386164
459,107,1.0,1788944166.388345
309,205,1.0,1788944166.395998
441,230,1.0,1788944148.75459
690,308,1.0,1788944148.791709
604,327,1.0,1788944148.798164
187,282,1.0,1788944154.702861
931,69,1.0,1788944141.54889
367,205,1.0,1788944166.40298
609,421,1.0,1788944141.569239
929,134,1.0,1788944141.570158
867,346,1.0,1788944160.737432
900,38,1.0,1788944148.94512
201,143,1.0,1788944148.946933
81,229,1.0,1788944148.94941
825,103,1.0,1788944160.612905
500,289,1.0,1788944160.616847
147,419,1.0,1788944166.404855
129,228,1.0,1788944141.551416
614,486,1.0,1788944141.532996
329,145,1.0,1788944141.537091
429,372,1.0,1788944166.411207
97,5,1.0,1788944166.41533
874,90,1.0,1788944141.543525
673,23,1.0,1788944141.544678
906,255,1.0,1788944156.277143
472,190,1.0,1788944166.663125
946,146,1.0,1788944157.090695
653,336,1.0,1788944157.091926
168,19,1.0,1788944157.096791
647,263,1.0,1788944148.92378
963,142,1.0,1788944148.925234
544,110,1.0,1788944160.640673
487,112,1.0,1788944148.93296
141,375,1.0,1788944148.934534
177,159,1.0,1788944148.935038
428,187,1.0,1788944141.313225
377,126,1.0,1788944166.651818
392,385,1.0,1788944166.654246
956,372,1.0,1788944141.320771
765,37,1.0,1788944141.323923
489,233,1.0,1788944160.629904
550,206,1.0,1788944153.531162
31,340,1.0,1788944153.533914
687,390,1.0,1788944160.650432
439,498,1.0,1788944160.650971
467,233,1.0,1788944160.652932
928,13,1.0,1788944148.921677
731,492,1.0,1788944156.282452
378,480,1.0,1788944156.283503
573,83,1.0,1788944160.729026
227,202,1.0,1788944160.731319
622,150,1.0,1788944160.731962
522,363,1.0,1788944160.732515
586,493,1.0,1788944141.521287
739,27,1.0,1788944148.802463
487,307,1.0,1788944157.087944
31,143,1.0,1788944166.622339
38,455,1.0,1788944166.627871
840,100,1.0,1788944166.62871
402,21,1.0,1788944157.099079
3,486,1.0,1788944141.525075
867,103,1.0,1788944141.527984
37,264,1.0,1788944141.532426
909,142,1.0,1788944166.455946
350,239,1.0,1788944166.442351
902,150,1.0,1788944166.632024
593,409,1.0,1788944166.633927
418,455,1.0,1788944141.339566
712,263,1.0,1788944141.346336
50,364,1.0,1788944153.529351
397,142,1.0,1788944153.519128
33,411,1.0,1788944153.520029
322,245,1.0,1788944153.521913
412,301,1.0,1788944166.430225
430,439,1.0,1788944166.431423
262,17,1.0,1788944141.505653
180,386,1.0,1788944160.716569
409,139,1.0,1788944160.717049
268,284,1.0,1788944160.718013
435,486,1.0,1788944157.11251
508,95,1.0,1788944157.114384
352,110,1.0,1788944153.525498
262,163,1.0,1788944166.619982
467,143,1.0,1788944141.33655
199,148,1.0,1788944166.588752
508,497,1.0,1788944141.349453
477,178,1.0,1788944141.351446
865,483,1.0,1788944154.717284
396,221,1.0,1788944154.721448
571,335,1.0,1788944154.728723
995,467,1.0,1788944154.729211
980,172,1.0,1788944154.731133
4,230,1.0,1788944141.356829
267,173,1.0,1788944141.36251
735,31,1.0,1788944148.909894
434,161,1.0,1788944148.910664
978,454,1.0,1788944148.911989
308,323,1.0,1788944148.913328
242,214,1.0,1788944148.917317
390,58,1.0,1788944166.600025
806,80,1.0,1788944166.604024
868,178,1.0,1788944160.721373
568,3,1.0,1788944166.448081
159,180,1.0,1788944148.816718
402,25,1.0,1788944148.818991
47,402,1.0,1788944148.819497
117,310,1.0,1788944148.82289
320,181,1.0,1788944148.826585
691,252,1.0,1788944160.704864
886,480,1.0,1788944166.606393
406,243,1.0,1788944166.607747
983,442,1.0,1788944166.583473
902,69,1.0,1788944160.660486
444,289,1.0,1788944148.900491
473,272,1.0,1788944148.906076
606,193,1.0,1788944148.906926
582,456,1.0,1788944141.497812
429,114,1.0,1788944141.501672
448,112,1.0,1788944141.5022
503,431,1.0,1788944160.713521
127,482,1.0,1788944148.838455
175,113,1.0,1788944154.710254
826,388,1.0,1788944154.710708
514,443,1.0,1788944141.382413
204,329,1.0,1788944141.383871
806,47,1.0,1788944166.569911
798,340,1.0,1788944141.365082
405,291,1.0,1788944141.370582
558,377,1.0,1788944141.405501
834,420,1.0,1788944141.408304
846,291,1.0,1788944141.414107
322,313,1.0,1788944166.545457
393,365,1.0,1788944166.570463
219,11,1.0,1788944166.572422
847,149,1.0,1788944166.579496
522,1,1.0,1788944141.400954
180,293,1.0,1788944141.403487
935,54,1.0,1788944166.561254
944,423,1.0,1788944166.56284
316,446,1.0,1788944148.88462
119,461,1.0,1788944148.8915
693,275,1.0,1788944160.6557
169,308,1.0,1788944160.659078
102,48,1.0,1788944148.894048
543,178,1.0,1788944148.896895
967,329,1.0,1788944148.898419
870,435,1.0,1788944160.669279
502,53,1.0,1788944160.670209
132,96,1.0,1788944166.565236
900,263,1.0,1788944154.711696
316,56,1.0,1788944166.481266
154,387,1.0,1788944141.494434
255,54,1.0,1788944148.813252
539,355,1.0,1788944166.497796
887,4,1.0,1788944166.499483
768,91,1.0,1788944166.472542
744,411,1.0,1788944156.266402
682,228,1.0,1788944156.270698
507,150,1.0,1788944160.701378
688,198,1.0,1788944148.86975
136,13,1.0,1788944148.872083
919,422,1.0,1788944160.677014
611,40,1.0,1788944160.682181
643,368,1.0,1788944160.683253
263,418,1.0,1788944148.872657
813,275,1.0,1788944160.703346
717,423,1.0,1788944153.534486
621,2,1.0,1788944157.106976
504,49,1.0,1788944157.1102
826,455,1.0,1788944141.455927
967,294,1.0,1788944166.503597
253,430,1.0,1788944166.508286
157,158,1.0,1788944166.511743
255,80,1.0,1788944148.882972
663,159,1.0,1788944156.255216
191,17,1.0,1788944156.257956
18,442,1.0,1788944141.466637
313,414,1.0,1788944141.469186
834,361,1.0,1788944166.488181
696,115,1.0,1788944166.491662
524,460,1.0,1788944166.520802
381,389,1.0,1788944153.537906
308,233,1.0,1788944153.53885
601,71,1.0,1788944148.849423
825,100,1.0,1788944148.850472
464,224,1.0,1788944156.261694
838,312,1.0,1788944154.71683
106,425,1.0,1788944141.426132
212,181,1.0,1788944141.431159
978,273,1.0,1788944152.851094
966,299,1.0,1788944152.854691
739,249,1.0,1788944152.855684
38,300,1.0,1788944157.634675
216,465,1.0,1788944171.363492
486,341,1.0,1788944155.586966
702,93,1.0,1788944135.828416
761,241,1.0,1788944135.835601
170,258,1.0,1788944135.836403
454,426,1.0,1788944145.704727
13,267,1.0,1788944145.708838
622,31,1.0,1788944145.715334
735,365,1.0,1788944145.718287
738,425,1.0,1788944145.719224
764,497,1.0,1788944171.365087
741,56,1.0,1788944155.586414
778,88,1.0,1788944155.585432
891,437,1.0,1788944135.802646
90,241,1.0,1788944171.396919
566,366,1.0,1788944152.870452
145,483,1.0,1788944152.869974
214,81,1.0,1788944152.868938
511,197,1.0,1788944171.380149
255,419,1.0,1788944171.385564
298,73,1.0,1788944155.594814
956,495,1.0,1788944135.776628
543,206,1.0,1788944135.782325
290,228,1.0,1788944135.806305
995,299,1.1,1788944167.557741
533,27,1.1,1788944167.551029
309,385,1.1,1788944140.268736
672,179,1.1,1788944165.812773
737,182,1.1,1788944149.628981
665,124,1.1,1788944153.398834
641,124,1.1,1788944148.244385
913,268,1.1,1788944142.29585
230,256,1.1,1788944142.290533
732,239,1.1,1788944165.827232
705,159,1.1,1788944149.633743
643,45,1.1,1788944148.270674
929,324,1.1,1788944148.265173
424,242,1.1,1788944153.625917
658,185,1.1,1788944148.217477
360,245,1.1,1788944167.585389
108,35,1.1,1788944135.92688
351,259,1.1,1788944135.920621
839,70,1.1,1788944171.298283
385,443,1.1,1788944135.911164
310,103,1.1,1788944135.930203
91,225,1.1,1788944145.739953
286,168,1.1,1788944153.937728
988,319,1.1,1788944152.813743
672,201,1.1,1788944145.652294
254,455,1.1,1788944171.342045
773,392,1.1,1788944152.821085
567,332,1.1,1788944163.170278
340,21,1.1,1788944166.554281
769,68,1.1,1788944141.443686
598,221,1.1,1788944141.432911
723,57,1.1,1788944167.563192
325,417,1.1,1788944145.554766
294,275,1.1,1788944171.176314
475,246,1.1,1788944163.322144
194,240,1.1,1788944156.731705
767,374,1.1,1788944156.730037
391,174,1.1,1788944135.984218
388,425,1.1,1788944157.618669
292,468,1.1,1788944157.616878
683,198,1.1,1788944163.327861
552,169,1.1,1788944163.32708
299,135,1.1,1788944157.698885
50,419,1.1,1788944157.691998
727,247,1.1,1788944145.575798
790,273,1.1,1788944145.574667
534,80,1.1,1788944148.883505
707,119,1.1,1788944145.619394
674,420,1.1,1788944145.508824
585,108,1.1,1788944153.982247
676,199,1.1,1788944152.653074
576,265,1.1,1788944157.751665
325,80,1.1,1788944163.346795
694,499,1.1,1788944152.681091
337,131,1.1,1788944157.748648
145,447,1.1,1788944163.352491
488,276,1.1,1788944145.530864
669,421,1.1,1788944166.576432
733,352,1.1,1788944163.338898
92,357,1.1,1788944163.336434
873,373,1.1,1788944171.173024
778,323,1.1,1788944136.066895
482,339,1.1,1788944145.816466
689,104,1.1,1788944157.601952
422,139,1.1,1788944145.878777
800,301,1.1,1788944136.134293
477,477,1.1,1788944136.133766
627,77,1.1,1788944171.138286
137,277,1.1,1788944160.719003
918,43,1.1,1788944141.384495
270,282,1.1,1788944160.696199
738,349,1.1,1788944160.709672
743,155,1.1,1788944163.072892
632,97,1.1,1788944145.848387
832,195,1.1,1788944145.512415
949,323,1.1,1788944136.23203
634,0,1.1,1788944171.034117
69,352,1.1,1788944163.424708
43,190,1.1,1788944136.216202
35,57,1.1,1788944145.435981
75,479,1.1,1788944152.581822
593,265,1.1,1788944145.412583
869,354,1.1,1788944145.405806
322,451,1.1,1788944157.820251
51,71,1.1,1788944157.787785
859,128,1.1,1788944145.448718
808,51,1.1,1788944154.732786
890,258,1.1,1788944154.727215
160,309,1.1,1788944156.763859
713,477,1.1,1788944163.469386
576,487,1.1,1788944136.253764
135,244,1.1,1788944152.528101
467,456,1.1,1788944155.638822
356,464,1.1,1788944156.710895
332,335,1.1,1788944153.994769
428,58,1.1,1788944136.246824
943,493,1.1,1788944171.033474
107,188,1.1,1788944157.848592
390,382,1.1,1788944157.848032
880,85,1.1,1788944145.949877
590,252,1.1,1788944163.449113
430,145,1.1,1788944157.843856
528,480,1.1,1788944157.839016
453,329,1.1,1788944152.528963
64,471,1.1,1788944145.976035
606,462,1.1,1788944145.322324
571,285,1.1,1788944163.497409
395,344,1.1,1788944155.510092
811,456,1.1,1788944170.985183
937,183,1.1,1788944157.598512
230,274,1.1,1788944170.970031
987,94,1.1,1788944148.782697
293,493,1.1,1788944153.530187
783,226,1.1,1788944141.345448
579,59,1.1,1788944163.484555
759,232,1.1,1788944152.516567
178,275,1.1,1788944157.851084
247,8,1.1,1788944157.856106
715,169,1.1,1788944145.359278
122,14,1.1,1788944152.403643
345,431,1.1,1788944170.922511
478,298,1.1,1788944136.372215
547,0,1.1,1788944146.008124
474,49,1.1,1788944145.99855
132,166,1.1,1788944152.414777
360,100,1.1,1788944152.936923
448,387,1.1,1788944136.352094
769,288,1.1,1788944136.36602
773,450,1.1,1788944166.648718
185,381,1.1,1788944141.311415
734,153,1.1,1788944145.332449
62,276,1.1,1788944170.94906
671,499,1.1,1788944152.455204
586,291,1.1,1788944152.438857
780,147,1.1,1788944157.951952
680,474,1.1,1788944136.453564
14,22,1.1,1788944136.452024
891,169,1.1,1788944136.451469
178,301,1.1,1788944157.943987
801,86,1.1,1788944146.026451
244,360,1.1,1788944155.648977
346,23,1.1,1788944157.921851
280,60,1.1,1788944155.659576
148,287,1.1,1788944170.886822
249,197,1.1,1788944170.881865
25,320,1.1,1788944170.881252
579,160,1.1,1788944166.387204
555,1,1.1,1788944141.303632
421,475,1.1,1788944141.305324
398,118,1.1,1788944157.914275
235,186,1.1,1788944136.481609
334,136,1.1,1788944157.575783
796,178,1.1,1788944157.972698
598,462,1.1,1788944152.343586
275,423,1.1,1788944146.069146
335,398,1.1,1788944163.626712
181,197,1.1,1788944146.053551
772,46,1.1,1788944146.051034
337,181,1.1,1788944146.037648
118,133,1.1,1788944146.036525
177,291,1.1,1788944163.615854
954,424,1.1,1788944145.231246
651,127,1.1,1788944152.348068
147,233,1.1,1788944148.794981
87,52,1.1,1788944136.430322
719,309,1.1,1788944170.855773
325,367,1.1,1788944146.110374
28,400,1.1,1788944145.13616
512,105,1.1,1788944162.853139
334,245,1.1,1788944152.31917
883,398,1.1,1788944136.556878
361,392,1.1,1788944145.166231
343,340,1.1,1788944136.529057
491,359,1.1,1788944170.798806
515,355,1.1,1788944146.102268
509,478,1.1,1788944146.08675
843,342,1.1,1788944170.804243
404,440,1.1,1788944145.159621
418,225,1.1,1788944163.663961
978,148,1.1,1788944148.960919
56,296,1.1,1788944170.828212
49,276,1.1,1788944146.161861
860,226,1.1,1788944145.121227
683,266,1.1,1788944170.739054
423,270,1.1,1788944146.152903
641,214,1.1,1788944162.831388
94,89,1.1,1788944152.291537
996,245,1.1,1788944145.095143
108,261,1.1,1788944141.598155
